Date,Date_WQ,PCO2,Shelf,Tank,TankID,Date_VINDTA,acclimation_experimental,Exp_Temp,Time,Sal_AVG,Sal_Cert_Correction,Sal_Corr,mV_AVG,Temperature,Sal_Std_AVG,Sal_CRM_Cert,pH_7_Std_AVG,pH_10_Std_AVG,pH_Slope,pH_Intercept,pH_CRM_Std_AVG,pH_CRM_AVG,pH_CRM_Cert_NBS,pH_NBSperSalUnit,pH_CRM_CertSW,pH_CRM_Diff_SW,pH_CRM_CertTotal,pH_CRM_Diff_Total,pH_scaleFree,pH_NBS,pH_SW,pH_Total
2017-06-30,20170630,2800,6,1,16,20170630,Exposure_80,17,10:00 AM,31.30,1.000,31.313,-34.000,17.3,33.333,33.347,-22.667,-198.333,-0.017,6.613,-70.333,7.814,8.071,0.009,7.940,-0.130,7.949,-0.122,7.194,7.491,7.360,7.369
2017-06-30,20170630,2800,6,2,17,20170630,Exposure_80,17,10:00 AM,31.33,1.000,31.346,-34.333,17.3,33.333,33.347,-22.667,-198.333,-0.017,6.613,-70.333,7.814,8.071,0.009,7.940,-0.130,7.949,-0.122,7.199,7.497,7.366,7.375
2017-06-30,20170630,2800,6,3,18,20170630,Exposure_80,17,10:00 AM,31.30,1.000,31.313,-34.000,17.3,33.333,33.347,-22.667,-198.333,-0.017,6.613,-70.333,7.814,8.071,0.009,7.940,-0.130,7.949,-0.122,7.194,7.491,7.360,7.369
2017-07-03,20170703,550,1,1,1,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-77.000,18,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.935,8.231,8.101,8.109
2017-07-03,20170703,550,1,2,2,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-77.333,17.9,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.941,8.237,8.106,8.115
2017-07-03,20170703,550,1,3,3,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-78.333,17.9,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.958,8.254,8.124,8.132
2017-07-03,20170703,550,2,1,4,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-76.333,17.6,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.924,8.220,8.089,8.098
2017-07-03,20170703,550,2,2,5,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-76.000,17.5,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.918,8.214,8.084,8.092
2017-07-03,20170703,550,2,3,6,20170703,Exposure_80,17,11:30 AM,31.17,1.002,31.117,-76.333,17.5,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.924,8.219,8.089,8.098
2017-07-03,20170703,1000,3,1,7,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-61.333,17.4,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.667,7.963,7.833,7.841
2017-07-03,20170703,1000,3,2,8,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-61.000,17.4,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.662,7.957,7.827,7.836
2017-07-03,20170703,1000,3,3,9,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-61.000,17.4,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.662,7.957,7.827,7.836
2017-07-03,20170703,2800,4,1,10,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-33.667,17.6,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.194,7.490,7.359,7.368
2017-07-03,20170703,2800,4,2,11,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-34.000,17.6,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.200,7.495,7.365,7.374
2017-07-03,20170703,2800,4,3,12,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-33.000,17.5,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.183,7.478,7.348,7.357
2017-07-03,20170703,1000,5,1,13,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-61.000,17.8,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.662,7.957,7.827,7.836
2017-07-03,20170703,1000,5,2,14,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-62.000,17.8,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.679,7.975,7.844,7.853
2017-07-03,20170703,1000,5,3,15,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-61.000,17.7,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.662,7.957,7.827,7.836
2017-07-03,20170703,2800,6,1,16,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-31.667,17.9,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.160,7.456,7.325,7.334
2017-07-03,20170703,2800,6,2,17,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-31.000,17.8,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.148,7.444,7.314,7.322
2017-07-03,20170703,2800,6,3,18,20170703,Exposure_80,17,11:30 AM,31.20,1.002,31.150,-31.000,17.8,33.400,33.347,-22.333,-197.667,-0.017,6.618,-64.333,7.719,8.071,0.009,7.940,-0.130,7.949,-0.122,7.148,7.444,7.314,7.322
2017-07-05,20170705,550,1,1,1,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-77.000,17.3,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.826,8.122,7.992,8.001
2017-07-05,20170705,550,1,2,2,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-77.333,17.3,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.832,8.128,7.998,8.006
2017-07-05,20170705,550,1,3,3,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-77.000,17.3,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.826,8.122,7.992,8.001
2017-07-05,20170705,550,2,1,4,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-76.333,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.815,8.111,7.980,7.989
2017-07-05,20170705,550,2,2,5,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-76.000,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.809,8.105,7.975,7.983
2017-07-05,20170705,550,2,3,6,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-76.000,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.809,8.105,7.975,7.983
2017-07-05,20170705,1000,3,1,7,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-59.000,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.516,7.813,7.682,7.691
2017-07-05,20170705,1000,3,2,8,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-59.333,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.522,7.818,7.688,7.697
2017-07-05,20170705,1000,3,3,9,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-60.000,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.533,7.830,7.699,7.708
2017-07-05,20170705,2800,4,1,10,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-32.000,17.6,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.052,7.348,7.218,7.226
2017-07-05,20170705,2800,4,2,11,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-32.000,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.052,7.348,7.218,7.226
2017-07-05,20170705,2800,4,3,12,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-31.000,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.034,7.331,7.200,7.209
2017-07-05,20170705,1000,5,1,13,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-61.000,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.551,7.847,7.717,7.725
2017-07-05,20170705,1000,5,2,14,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-61.000,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.551,7.847,7.717,7.725
2017-07-05,20170705,1000,5,3,15,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-61.000,17.5,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.551,7.847,7.717,7.725
2017-07-05,20170705,2800,6,1,16,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-32.000,17.4,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.052,7.348,7.218,7.226
2017-07-05,20170705,2800,6,2,17,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-32.000,17.4,33.333,33.347,-29.000,-203.333,-0.017,6.501,-71.000,7.723,8.071,0.009,7.940,-0.130,7.949,-0.122,7.052,7.348,7.218,7.226
2017-07-05,20170705,2800,6,3,18,20170705,Exposure_80,17,11:30 AM,31.20,1.000,31.213,-32.000,17.4,33.333,33.347,-29.000,-203.333,-0.017,6.501,-80.667,7.889,8.071,0.009,7.940,-0.130,7.949,-0.122,7.052,7.348,7.218,7.226
2017-07-07,20170707,550,1,1,1,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-77.000,17.2,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.814,8.110,7.980,7.989
2017-07-07,20170707,550,1,2,2,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-77.000,17.2,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.814,8.110,7.980,7.989
2017-07-07,20170707,550,1,3,3,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-76.333,17.2,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.802,8.099,7.969,7.977
2017-07-07,20170707,550,2,1,4,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-77.000,18,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.814,8.110,7.980,7.989
2017-07-07,20170707,550,2,2,5,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-77.000,18,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.814,8.110,7.980,7.989
2017-07-07,20170707,550,2,3,6,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-77.000,18,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.814,8.110,7.980,7.989
2017-07-07,20170707,1000,3,1,7,20170707,Exposure_80,17,10:00 AM,31.17,0.999,31.211,-60.000,18,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.525,7.822,7.691,7.700
2017-07-07,20170707,1000,3,2,8,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-59.000,18.1,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.508,7.805,7.675,7.683
2017-07-07,20170707,1000,3,3,9,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-59.000,18,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.508,7.805,7.675,7.683
2017-07-07,20170707,2800,4,1,10,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-31.000,17.2,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.034,7.331,7.200,7.209
2017-07-07,20170707,2800,4,2,11,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-32.000,17.1,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.051,7.348,7.217,7.226
2017-07-07,20170707,2800,4,3,12,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-31.000,17.1,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.034,7.331,7.200,7.209
2017-07-07,20170707,1000,5,1,13,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-60.333,16.9,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.531,7.828,7.697,7.706
2017-07-07,20170707,1000,5,2,14,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-60.000,16.8,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.525,7.822,7.692,7.700
2017-07-07,20170707,1000,5,3,15,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-60.000,16.8,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.525,7.822,7.692,7.700
2017-07-07,20170707,2800,6,1,16,20170707,Exposure_80,17,10:00 AM,31.10,0.999,31.144,-32.000,17,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.051,7.347,7.216,7.225
2017-07-07,20170707,2800,6,2,17,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-32.000,17,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.051,7.348,7.217,7.226
2017-07-07,20170707,2800,6,3,18,20170707,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-31.000,17,33.300,33.347,-29.000,-206.000,-0.017,6.508,-80.667,7.876,8.071,0.009,7.940,-0.130,7.949,-0.122,7.034,7.331,7.200,7.209
2017-07-10,20170710,550,1,1,1,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-77.000,16.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.814,8.109,7.978,7.987
2017-07-10,20170710,550,1,2,2,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-77.000,16.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.814,8.109,7.978,7.987
2017-07-10,20170710,550,1,3,3,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-77.000,16.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.814,8.109,7.978,7.987
2017-07-10,20170710,550,2,1,4,20170710,Exposure_80,17,10:00 AM,31.20,1.001,31.182,-76.000,17.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.797,8.093,7.962,7.971
2017-07-10,20170710,550,2,2,5,20170710,Exposure_80,17,10:00 AM,31.20,1.001,31.182,-76.000,17.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.797,8.093,7.962,7.971
2017-07-10,20170710,550,2,3,6,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-76.000,17.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.797,8.092,7.961,7.970
2017-07-10,20170710,1000,3,1,7,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-59.000,16.7,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.508,7.804,7.673,7.682
2017-07-10,20170710,1000,3,2,8,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-58.000,16.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.492,7.787,7.656,7.665
2017-07-10,20170710,1000,3,3,9,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-59.000,16.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.508,7.804,7.673,7.682
2017-07-10,20170710,2800,4,1,10,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-31.000,16.5,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.034,7.329,7.199,7.207
2017-07-10,20170710,2800,4,2,11,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-31.000,16.5,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.034,7.329,7.199,7.207
2017-07-10,20170710,2800,4,3,12,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-31.000,16,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.034,7.329,7.199,7.207
2017-07-10,20170710,1000,5,1,13,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-59.333,16.5,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.514,7.809,7.679,7.688
2017-07-10,20170710,1000,5,2,14,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-60.000,16.6,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.525,7.821,7.690,7.699
2017-07-10,20170710,1000,5,3,15,20170710,Exposure_80,17,10:00 AM,31.10,1.001,31.082,-60.000,16.6,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.525,7.821,7.690,7.699
2017-07-10,20170710,2800,6,1,16,20170710,Exposure_80,17,10:00 AM,31.20,1.001,31.182,-29.000,16.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.000,7.296,7.166,7.174
2017-07-10,20170710,2800,6,2,17,20170710,Exposure_80,17,10:00 AM,31.20,1.001,31.182,-29.000,16.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.000,7.296,7.166,7.174
2017-07-10,20170710,2800,6,3,18,20170710,Exposure_80,17,10:00 AM,31.20,1.001,31.182,-29.333,16.8,33.367,33.347,-29.000,-206.000,-0.017,6.508,-64.000,7.593,8.071,0.009,7.940,-0.130,7.949,-0.122,7.006,7.302,7.171,7.180
2017-07-12,20170712,550,1,1,1,20170712,Exposure_80,17,10:00 AM,31.10,0.999,31.144,-78.000,17.3,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.823,8.119,7.988,7.997
2017-07-12,20170712,550,1,2,2,20170712,Exposure_80,17,10:00 AM,31.10,0.999,31.144,-77.667,17.3,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.817,8.113,7.982,7.991
2017-07-12,20170712,550,1,3,3,20170712,Exposure_80,17,10:00 AM,31.10,0.999,31.144,-78.000,17.4,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.823,8.119,7.988,7.997
2017-07-12,20170712,550,2,1,4,20170712,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-75.000,17,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.772,8.069,7.939,7.947
2017-07-12,20170712,550,2,2,5,20170712,Exposure_80,17,10:00 AM,31.17,0.999,31.211,-75.000,17,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.772,8.069,7.938,7.947
2017-07-12,20170712,550,2,3,6,20170712,Exposure_80,17,10:00 AM,31.17,0.999,31.211,-75.000,17,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.772,8.069,7.938,7.947
2017-07-12,20170712,1000,3,1,7,20170712,Exposure_80,17,10:00 AM,31.10,0.999,31.144,-59.000,17,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.504,7.800,7.669,7.678
2017-07-12,20170712,1000,3,2,8,20170712,Exposure_80,17,10:00 AM,31.10,0.999,31.144,-58.000,17.3,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.487,7.783,7.652,7.661
2017-07-12,20170712,1000,3,3,9,20170712,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-59.000,17.2,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.504,7.800,7.670,7.679
2017-07-12,20170712,2800,4,1,10,20170712,Exposure_80,17,10:00 AM,31.10,0.999,31.144,-31.333,17.6,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.039,7.335,7.204,7.213
2017-07-12,20170712,2800,4,2,11,20170712,Exposure_80,17,10:00 AM,31.10,0.999,31.144,-31.000,17.7,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.034,7.329,7.199,7.208
2017-07-12,20170712,2800,4,3,12,20170712,Exposure_80,17,10:00 AM,31.10,0.999,31.144,-32.000,17.6,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.050,7.346,7.216,7.224
2017-07-12,20170712,1000,5,1,13,20170712,Exposure_80,17,10:00 AM,31.13,0.999,31.177,-59.000,17,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.504,7.800,7.669,7.678
2017-07-12,20170712,1000,5,2,14,20170712,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-59.333,16.9,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.509,7.806,7.676,7.684
2017-07-12,20170712,1000,5,3,15,20170712,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-58.667,16.9,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,7.498,7.795,7.664,7.673
2017-07-12,20170712,2800,6,1,16,20170712,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-28.000,18.1,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,6.983,7.280,7.149,7.158
2017-07-12,20170712,2800,6,2,17,20170712,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-28.667,18,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,6.994,7.291,7.161,7.169
2017-07-12,20170712,2800,6,3,18,20170712,Exposure_80,17,10:00 AM,31.20,0.999,31.244,-28.000,18.1,33.300,33.347,-29.000,-207.667,-0.017,6.513,-78.000,7.823,8.071,0.009,7.940,-0.130,7.949,-0.122,6.983,7.280,7.149,7.158
2017-07-14,20170714,550,1,1,1,20170714,Exposure_80,17,11:00 AM,30.90,0.999,30.944,-75.000,18,33.300,33.347,-27.000,-205.333,-0.017,6.546,-66.667,7.667,8.071,0.009,7.940,-0.130,7.949,-0.122,7.807,8.101,7.971,7.980
2017-07-14,20170714,550,1,2,2,20170714,Exposure_80,17,11:00 AM,30.90,0.999,30.944,-76.333,18,33.300,33.347,-27.000,-205.333,-0.017,6.546,-66.667,7.667,8.071,0.009,7.940,-0.130,7.949,-0.122,7.830,8.124,7.993,8.002
2017-07-14,20170714,550,1,3,3,20170714,Exposure_80,17,11:00 AM,30.90,0.999,30.944,-76.333,18,33.300,33.347,-27.000,-205.333,-0.017,6.546,-66.667,7.667,8.071,0.009,7.940,-0.130,7.949,-0.122,7.830,8.124,7.993,8.002
2017-07-14,20170714,550,2,1,4,20170714,Exposure_80,17,11:00 AM,30.90,0.999,30.944,-74.667,18.7,33.300,33.347,-27.000,-205.333,-0.017,6.546,-66.667,7.667,8.071,0.009,7.940,-0.130,7.949,-0.122,7.802,8.096,7.965,7.974
2017-07-14,20170714,550,2,2,5,20170714,Exposure_80,17,11:00 AM,30.90,0.999,30.944,-75.000,18.7,33.300,33.347,-27.000,-205.333,-0.017,6.546,-66.667,7.667,8.071,0.009,7.940,-0.130,7.949,-0.122,7.807,8.101,7.971,7.980
2017-07-14,20170714,550,2,3,6,20170714,Exposure_80,17,11:00 AM,30.90,0.999,30.944,-75.333,18.7,33.300,33.347,-27.000,-205.333,-0.017,6.546,-66.667,7.667,8.071,0.009,7.940,-0.130,7.949,-0.122,7.813,8.107,7.976,7.985
